state,county,state_name,pop_density
OK,Beckham,Oklahoma,24.072511717
OK,Blaine,Oklahoma,10.216242528
OK,Bryan,Oklahoma,52.174188208
OK,Caddo,Oklahoma,22.676603163
OK,Canadian,Oklahoma,161.09772257
OK,Carter,Oklahoma,58.59668185
OK,Cherokee,Oklahoma,64.960603089
OK,Choctaw,Oklahoma,19.040524476
OK,Cimarron,Oklahoma,1.1734239251
OK,Cleveland,Oklahoma,522.68158253
OK,Coal,Oklahoma,10.683549683
OK,Comanche,Oklahoma,112.61868723
OK,Cotton,Oklahoma,9.1297903308
OK,Craig,Oklahoma,18.790214687
OK,Creek,Oklahoma,75.359234694
OK,Custer,Oklahoma,29.364283428
OK,Delaware,Oklahoma,57.893474073
OK,Dewey,Oklahoma,4.8965234001
OK,Ellis,Oklahoma,3.2090584626
OK,Garfield,Oklahoma,57.547015161
OK,Garvin,Oklahoma,34.674328158
OK,Grady,Oklahoma,50.477497275
OK,Grant,Oklahoma,4.322233795
OK,Greer,Oklahoma,9.1049213235
OK,Harmon,Oklahoma,4.9591009248
OK,Harper,Oklahoma,3.6544161662
OK,Haskell,Oklahoma,21.972980212
OK,Hughes,Oklahoma,16.572438213
OK,Jackson,Oklahoma,31.083256144
OK,Jefferson,Oklahoma,8.068982216
OK,Johnston,Oklahoma,17.029530132
OK,Kay,Oklahoma,48.020069301
OK,Kingfisher,Oklahoma,17.611327527
OK,Kiowa,Oklahoma,8.5987833754
OK,Latimer,Oklahoma,14.169408708
OK,Le Flore,Oklahoma,31.448151853
OK,Lincoln,Oklahoma,36.66833863
OK,Logan,Oklahoma,63.577353782
OK,Love,Oklahoma,19.71614935
OK,McClain,Oklahoma,70.061758052
OK,McCurtain,Oklahoma,17.671185613
OK,McIntosh,Oklahoma,32.037379178
OK,Major,Oklahoma,8.0042873703
OK,Marshall,Oklahoma,45.230961592
OK,Mayes,Oklahoma,62.722175578
OK,Murray,Oklahoma,33.514456795
OK,Muskogee,Oklahoma,84.358048027
OK,Noble,Oklahoma,15.424527498
OK,Nowata,Oklahoma,18.060084518
OK,Okfuskee,Oklahoma,19.558040599
OK,Oklahoma,Oklahoma,1118.1647678
OK,Okmulgee,Oklahoma,54.972538726
OK,Osage,Oklahoma,20.927183441
OK,Ottawa,Oklahoma,66.211585056
OK,Pawnee,Oklahoma,28.847506844
OK,Payne,Oklahoma,119.81694161
OK,Pittsburg,Oklahoma,33.610377675
OK,Pontotoc,Oklahoma,53.089679585
OK,Pottawatomie,Oklahoma,92.270662459
OK,Pushmataha,Oklahoma,8.0087891449
OK,Roger Mills,Oklahoma,3.2038378649
OK,Rogers,Oklahoma,136.14761205
OK,Seminole,Oklahoma,38.837790588
OK,Sequoyah,Oklahoma,61.162045355
OK,Stephens,Oklahoma,49.715739316
OK,Texas,Oklahoma,10.020606155
OK,Tillman,Oklahoma,8.4349818814
OK,Tulsa,Oklahoma,1136.834659
OK,Wagoner,Oklahoma,142.65305989
OK,Washington,Oklahoma,124.78650707
OK,Washita,Oklahoma,11.091874765
OK,Woods,Oklahoma,6.9159106256
OK,Woodward,Oklahoma,16.276574682
OR,Baker,Oregon,5.2171362521
OR,Benton,Oregon,136.40920283
OR,Clackamas,Oregon,222.41931335
OR,Clatsop,Oregon,48.015861263
OR,Columbia,Oregon,79.58647939
OR,Coos,Oregon,40.343066405
OR,Crook,Oregon,8.0120302012
OR,Curry,Oregon,14.009616747
OR,Deschutes,Oregon,63.625419182
OR,Douglas,Oregon,21.900460602
OR,Gilliam,Oregon,1.5721477314
OR,Grant,Oregon,1.5848785986
OR,Harney,Oregon,0.7231777407
OR,Hood River,Oregon,44.873602206
OR,Jackson,Oregon,78.88748028
OR,Jefferson,Oregon,13.573944011
OR,Josephine,Oregon,53.332323175
OR,Klamath,Oregon,11.384131932
OR,Lake,Oregon,0.9681026374
OR,Lane,Oregon,83.310040497
OR,Lincoln,Oregon,50.375392612
OR,Linn,Oregon,55.674600585
OR,Malheur,Oregon,3.1073927005
OR,Marion,Oregon,293.81851435
OR,Morrow,Oregon,5.6005101497
OR,Multnomah,Oregon,1883.2501277
OR,Polk,Oregon,115.03749608
OR,Sherman,Oregon,2.0737857681
OR,Tillamook,Oregon,24.29948193
OR,Umatilla,Oregon,24.107363826
OR,Union,Oregon,12.990691893
OR,Wallowa,Oregon,2.2508683835
OR,Wasco,Oregon,11.13124649
OR,Washington,Oregon,825.23951137
OR,Wheeler,Oregon,0.7960273355
OR,Yamhill,Oregon,149.46526874
PA,Adams,Pennsylvania,198.18574604
PA,Allegheny,Pennsylvania,1668.844428
PA,Armstrong,Pennsylvania,99.916009826
PA,Beaver,Pennsylvania,378.96627853
PA,Bedford,Pennsylvania,47.590526685
PA,Berks,Pennsylvania,490.61972172
PA,Blair,Pennsylvania,232.96251886
PA,Bradford,Pennsylvania,53.017325126
PA,Bucks,Pennsylvania,1039.3215199
PA,Butler,Pennsylvania,238.25668001
PA,Cambria,Pennsylvania,191.36753604
PA,Cameron,Pennsylvania,11.336823156
PA,Carbon,Pennsylvania,168.37139273
PA,Centre,Pennsylvania,146.68938224
PA,Chester,Pennsylvania,695.5750627
PA,Clarion,Pennsylvania,64.541697698
PA,Clearfield,Pennsylvania,69.353715612
PA,Clinton,Pennsylvania,43.563838682
PA,Columbia,Pennsylvania,135.48971685
PA,Crawford,Pennsylvania,84.029278255
PA,Cumberland,Pennsylvania,460.90431619
PA,Dauphin,Pennsylvania,527.89767228
PA,Delaware,Pennsylvania,3072.3266155
PA,Elk,Pennsylvania,36.4641151
PA,Erie,Pennsylvania,340.46602132
PA,Fayette,Pennsylvania,165.04443476
PA,Forest,Pennsylvania,17.03606994
PA,Franklin,Pennsylvania,200.50550325
PA,Fulton,Pennsylvania,33.191531278
PA,Greene,Pennsylvania,63.384084763
PA,Huntingdon,Pennsylvania,51.641127461
PA,Indiana,Pennsylvania,102.11958391
PA,Jefferson,Pennsylvania,66.889778265
PA,Juniata,Pennsylvania,63.125012703
PA,Lackawanna,Pennsylvania,459.47132867
PA,Lancaster,Pennsylvania,575.88355818
PA,Lawrence,Pennsylvania,240.61620572
PA,Lebanon,Pennsylvania,390.58002464
PA,Lehigh,Pennsylvania,1066.3288151
PA,Luzerne,Pennsylvania,356.76718374
PA,Lycoming,Pennsylvania,92.503627664
PA,McKean,Pennsylvania,41.839031958
PA,Mercer,Pennsylvania,164.56426505
PA,Mifflin,Pennsylvania,112.44990635
PA,Monroe,Pennsylvania,278.67659768
PA,Montgomery,Pennsylvania,1715.685664
PA,Montour,Pennsylvania,140.04656104
PA,Northampton,Pennsylvania,824.59250559
PA,Northumberland,Pennsylvania,198.87038521
PA,Perry,Pennsylvania,83.668771892
PA,Philadelphia,Pennsylvania,11801.421626
PA,Pike,Pennsylvania,102.63679032
PA,Potter,Pennsylvania,15.371915091
PA,Schuylkill,Pennsylvania,182.45733172
PA,Snyder,Pennsylvania,123.30313578
PA,Somerset,Pennsylvania,68.833223664
PA,Sullivan,Pennsylvania,13.492919113
PA,Susquehanna,Pennsylvania,49.288648855
PA,Tioga,Pennsylvania,35.953402817
PA,Union,Pennsylvania,141.74421044
PA,Venango,Pennsylvania,76.030269492
PA,Warren,Pennsylvania,44.673992688
PA,Washington,Pennsylvania,241.94715821
PA,Wayne,Pennsylvania,70.668793168
PA,Westmoreland,Pennsylvania,341.04795292
PA,Wyoming,Pennsylvania,68.073589652
PA,York,Pennsylvania,495.76420538
RI,Bristol,Rhode Island,2015.5640205
RI,Kent,Rhode Island,972.13414137
RI,Newport,Rhode Island,805.77917538
RI,Providence,Rhode Island,1553.3719406
RI,Washington,Rhode Island,383.19840801
SC,Abbeville,South Carolina,49.938248963
SC,Aiken,South Carolina,158.22863423
SC,Allendale,South Carolina,21.816232147
SC,Anderson,South Carolina,280.84541416
SC,Bamberg,South Carolina,36.289291792
SC,Barnwell,South Carolina,38.498923601
SC,Beaufort,South Carolina,327.53057191
SC,Berkeley,South Carolina,200.33489052
SC,Calhoun,South Carolina,38.095032881
SC,Charleston,South Carolina,442.2013487
SC,Cherokee,South Carolina,145.11296609
SC,Chester,South Carolina,55.542306233
SC,Chesterfield,South Carolina,57.267338477
SC,Clarendon,South Carolina,55.522589532
SC,Colleton,South Carolina,35.646668227
SC,Darlington,South Carolina,119.15382508
SC,Dillon,South Carolina,75.540956817
SC,Dorchester,South Carolina,282.53379456
SC,Edgefield,South Carolina,54.021836286
SC,Fairfield,South Carolina,32.642740298
SC,Florence,South Carolina,172.5886396
SC,Georgetown,South Carolina,76.483753363
SC,Greenville,South Carolina,654.99636819
SC,Greenwood,South Carolina,155.56875633
SC,Hampton,South Carolina,34.556919455
SC,Horry,South Carolina,303.56573573
SC,Jasper,South Carolina,44.219611226
SC,Kershaw,South Carolina,90.288488745
SC,Lancaster,South Carolina,173.71244866
SC,Laurens,South Carolina,93.86103565
SC,Lee,South Carolina,41.790972033
SC,Lexington,South Carolina,422.08317273
SC,McCormick,South Carolina,26.202275393
SC,Marion,South Carolina,63.440952485
SC,Marlboro,South Carolina,55.010302544
SC,Newberry,South Carolina,61.138944525
SC,Oconee,South Carolina,125.10929722
SC,Orangeburg,South Carolina,78.57815382
SC,Pickens,South Carolina,251.4248424
SC,Richland,South Carolina,547.42679305
SC,Saluda,South Carolina,45.36125133
SC,Spartanburg,South Carolina,388.59824076
SC,Sumter,South Carolina,160.15026583
SC,Union,South Carolina,53.30912144
SC,Williamsburg,South Carolina,32.762929664
SC,York,South Carolina,402.71628725
SD,Aurora,South Dakota,3.9536460062
SD,Beadle,South Dakota,15.001880628
SD,Bennett,South Dakota,2.9274673427
SD,Bon Homme,South Dakota,12.385781282
SD,Brookings,South Dakota,44.473191238
SD,Brown,South Dakota,22.951139774
SD,Brule,South Dakota,6.3983586217
SD,Buffalo,South Dakota,4.3190020112
SD,Butte,South Dakota,4.5430758656
SD,Campbell,South Dakota,1.8768481649
SD,Charles Mix,South Dakota,8.508519976
SD,Clark,South Dakota,3.9045382852
SD,Clay,South Dakota,34.077562719
SD,Codington,South Dakota,40.744049916
SD,Corson,South Dakota,1.6864435795
SD,Custer,South Dakota,5.6045588874
SD,Davison,South Dakota,45.428118034
SD,Day,South Dakota,5.3524832086
SD,Deuel,South Dakota,6.9643961123
SD,Dewey,South Dakota,2.5641823442
SD,Douglas,South Dakota,6.7971164631
SD,Edmunds,South Dakota,3.4414445244
SD,Fall River,South Dakota,3.8841552804
SD,Faulk,South Dakota,2.3734540347
SD,Grant,South Dakota,10.487990081
SD,Gregory,South Dakota,4.1499593962
SD,Haakon,South Dakota,1.0593511516
SD,Hamlin,South Dakota,12.047659842
SD,Hand,South Dakota,2.2705605302
SD,Hanson,South Dakota,7.7683000007
SD,Harding,South Dakota,0.4675154255
SD,Hughes,South Dakota,23.802232982
SD,Hutchinson,South Dakota,9.0773423196
SD,Hyde,South Dakota,1.4896074919
SD,Jackson,South Dakota,1.7742533947
SD,Jerauld,South Dakota,3.8830511314
SD,Jones,South Dakota,0.9570246895
SD,Kingsbury,South Dakota,5.9105766397
SD,Lake,South Dakota,23.196304677
SD,Lawrence,South Dakota,32.174123346
SD,Lincoln,South Dakota,101.8668041
SD,Lyman,South Dakota,2.3268325091
SD,McCook,South Dakota,9.6585660292
SD,McPherson,South Dakota,2.117638602
SD,Marshall,South Dakota,6.0993556211
SD,Meade,South Dakota,8.1516699389
SD,Mellette,South Dakota,1.5619676069
SD,Miner,South Dakota,3.8812969068
SD,Minnehaha,South Dakota,239.05273602
SD,Moody,South Dakota,12.666942361
SD,Oglala Lakota,South Dakota,6.834634765
SD,Pennington,South Dakota,40.236997131
SD,Perkins,South Dakota,1.0179489741
SD,Potter,South Dakota,2.5628883518
SD,Roberts,South Dakota,9.4882273507
SD,Sanborn,South Dakota,4.2670304077
SD,Spink,South Dakota,4.3198251945
SD,Stanley,South Dakota,2.092172325
SD,Sully,South Dakota,1.3827032831
SD,Todd,South Dakota,7.4053243395
SD,Tripp,South Dakota,3.3972974025
SD,Turner,South Dakota,13.651743717
SD,Union,South Dakota,33.899660483
SD,Walworth,South Dakota,7.8840938462
SD,Yankton,South Dakota,43.878505373
SD,Ziebach,South Dakota,1.3980948273
TN,Anderson,Tennessee,226.81270837
TN,Bedford,Tennessee,103.5345106
TN,Benton,Tennessee,41.04424246
TN,Bledsoe,Tennessee,36.304363885
TN,Blount,Tennessee,235.04836252
TN,Bradley,Tennessee,324.63320358
TN,Campbell,Tennessee,82.436631536
TN,Cannon,Tennessee,54.443050276
TN,Carroll,Tennessee,46.883032266
TN,Carter,Tennessee,165.12710765
TN,Cheatham,Tennessee,133.6961678
TN,Chester,Tennessee,60.461352742
TN,Claiborne,Tennessee,73.069463726
TN,Clay,Tennessee,32.625006901
TN,Cocke,Tennessee,82.083306656
TN,Coffee,Tennessee,129.84750636
TN,Crockett,Tennessee,53.956315292
TN,Cumberland,Tennessee,87.622171673
TN,Davidson,Tennessee,1375.5729154
TN,Decatur,Tennessee,35.060752619
TN,DeKalb,Tennessee,66.15954519
TN,Dickson,Tennessee,109.09612024
TN,Dyer,Tennessee,72.842869051
TN,Fayette,Tennessee,57.4750612
TN,Fentress,Tennessee,36.535472738
TN,Franklin,Tennessee,75.547238892
TN,Gibson,Tennessee,81.369382111
TN,Giles,Tennessee,48.291842768
TN,Grainger,Tennessee,82.487920855
TN,Greene,Tennessee,111.04221117
TN,Grundy,Tennessee,37.026454152
TN,Hamblen,Tennessee,400.57971817
TN,Hamilton,Tennessee,671.69289231
TN,Hancock,Tennessee,29.457028391
TN,Hardeman,Tennessee,37.768972801
TN,Hardin,Tennessee,44.647050071
TN,Hawkins,Tennessee,116.06505489
TN,Haywood,Tennessee,32.516905217
TN,Henderson,Tennessee,53.551009071
TN,Henry,Tennessee,57.592875012
TN,Hickman,Tennessee,40.920291335
TN,Houston,Tennessee,41.254424685
TN,Humphreys,Tennessee,34.829131672
TN,Jackson,Tennessee,38.096398974
TN,Jefferson,Tennessee,196.46099392
TN,Johnson,Tennessee,59.569750106
TN,Knox,Tennessee,915.32610004
TN,Lake,Tennessee,44.702467414
TN,Lauderdale,Tennessee,54.717794891
TN,Lawrence,Tennessee,70.867218047
TN,Lewis,Tennessee,42.844187872
TN,Lincoln,Tennessee,59.818483687
TN,Loudon,Tennessee,231.40198094
TN,McMinn,Tennessee,123.88496256
TN,McNairy,Tennessee,45.895670768
TN,Macon,Tennessee,79.002123411
TN,Madison,Tennessee,175.19965546
TN,Marion,Tennessee,57.350426231
TN,Marshall,Tennessee,89.710786964
TN,Maury,Tennessee,153.86411616
TN,Meigs,Tennessee,63.063987969
TN,Monroe,Tennessee,72.922429049
TN,Montgomery,Tennessee,381.97961849
TN,Moore,Tennessee,49.612083193
TN,Morgan,Tennessee,41.324838275
TN,Obion,Tennessee,55.551103539
TN,Overton,Tennessee,50.908309728
TN,Perry,Tennessee,19.443247449
TN,Pickett,Tennessee,31.181969846
TN,Polk,Tennessee,38.881447589
TN,Putnam,Tennessee,196.56383871
TN,Rhea,Tennessee,104.77421807
TN,Roane,Tennessee,147.3123174
TN,Robertson,Tennessee,149.08644033
TN,Rutherford,Tennessee,524.65227891
TN,Scott,Tennessee,41.403297472
TN,Sequatchie,Tennessee,55.956159857
TN,Sevier,Tennessee,165.22192083
TN,Shelby,Tennessee,1225.504021
TN,Smith,Tennessee,63.449923138
TN,Stewart,Tennessee,29.494792406
TN,Sullivan,Tennessee,381.39545886
TN,Sumner,Tennessee,353.50909849
TN,Tipton,Tennessee,134.33777271
TN,Trousdale,Tennessee,96.307836458
TN,Unicoi,Tennessee,95.456518418
TN,Union,Tennessee,88.06016601
TN,Van Buren,Tennessee,21.08513833
TN,Warren,Tennessee,94.477709153
TN,Washington,Tennessee,393.90755346
TN,Wayne,Tennessee,22.555228732
TN,Weakley,Tennessee,57.577003978
TN,White,Tennessee,71.96327623
TN,Williamson,Tennessee,397.56795661
TN,Wilson,Tennessee,246.23908994
TX,Anderson,Texas,54.63519957
TX,Andrews,Texas,12.079524364
TX,Angelina,Texas,109.16767458
TX,Aransas,Texas,94.394235134
TX,Archer,Texas,9.7266768371
TX,Armstrong,Texas,2.0811583425
TX,Atascosa,Texas,41.253224535
TX,Austin,Texas,46.38729148
TX,Bailey,Texas,8.4972661813
TX,Bandera,Texas,28.854806709000002
TX,Bastrop,Texas,97.926319546
TX,Baylor,Texas,4.1291985404
TX,Bee,Texas,37.02061032
TX,Bell,Texas,338.29142002
TX,Bexar,Texas,1601.375402
TX,Blanco,Texas,16.499122829
TX,Borden,Texas,0.7220515923
TX,Bosque,Texas,19.014616477
TX,Bowie,Texas,106.5805992
TX,Brazoria,Texas,271.7453996
TX,Brazos,Texas,387.28070671
TX,Brewster,Texas,1.4986022607
TX,Briscoe,Texas,1.684443091
TX,Brooks,Texas,7.5411729959
TX,Brown,Texas,40.154487463
TX,Burleson,Texas,27.902982049
TX,Burnet,Texas,47.816229693
TX,Caldwell,Texas,79.318179607
TX,Calhoun,Texas,42.540133425
TX,Callahan,Texas,15.55974243
TX,Cameron,Texas,475.74027211
TX,Camp,Texas,66.546910686
TX,Carson,Texas,6.5255081179
TX,Cass,Texas,32.145563886
TX,Castro,Texas,8.5695651611
TX,Chambers,Texas,71.094043136
TX,Cherokee,Texas,49.94703702
TX,Childress,Texas,10.46789216
TX,Clay,Texas,9.6036036611
TX,Cochran,Texas,3.6589663293
TX,Coke,Texas,3.6966538816
TX,Coleman,Texas,6.6489065189
TX,Collin,Texas,1194.7875761
TX,Collingsworth,Texas,3.2250319236
TX,Colorado,Texas,22.094507175
TX,Comal,Texas,265.1828114
TX,Comanche,Texas,14.432372445
TX,Concho,Texas,4.3466100696
TX,Cooke,Texas,46.38037981
TX,Coryell,Texas,71.096840107
TX,Cottle,Texas,1.5423675871
TX,Crane,Texas,6.1064683886
TX,Crockett,Texas,1.2463827465
TX,Crosby,Texas,6.4196948802
TX,Culberson,Texas,0.5781504529
TX,Dallam,Texas,4.789996958
TX,Dallas,Texas,3024.7732491
TX,Dawson,Texas,14.016346614
TX,Deaf Smith,Texas,12.533221926
TX,Delta,Texas,20.826833707
TX,Denton,Texas,977.76401101
TX,DeWitt,Texas,22.208497772
TX,Dickens,Texas,2.4941109206
TX,Dimmit,Texas,7.7568807699
TX,Donley,Texas,3.580728849
TX,Duval,Texas,6.2515438041
TX,Eastland,Texas,19.775383486
TX,Ector,Texas,180.57693851
TX,Edwards,Texas,0.9103482984
TX,Ellis,Texas,191.77471553
TX,El Paso,Texas,829.81605219
TX,Erath,Texas,39.186550944
TX,Falls,Texas,22.646367114
TX,Fannin,Texas,39.61004675
TX,Fayette,Texas,26.686807426
TX,Fisher,Texas,4.2705334689
TX,Floyd,Texas,5.8832271971
TX,Foard,Texas,1.7035858386
TX,Fort Bend,Texas,914.43204431
TX,Franklin,Texas,37.856278781
TX,Freestone,Texas,22.567287284
TX,Frio,Texas,17.482122421
TX,Gaines,Texas,13.912072692
TX,Galveston,Texas,891.6788336
TX,Garza,Texas,7.3627702354
TX,Gillespie,Texas,25.329862516
TX,Glasscock,Texas,1.5418493093
TX,Goliad,Texas,8.9012921519
TX,Gonzales,Texas,19.524014603
TX,Gray,Texas,23.645371192
TX,Grayson,Texas,143.6391558
TX,Gregg,Texas,452.50851056
TX,Grimes,Texas,36.014208416
TX,Guadalupe,Texas,230.14894053
TX,Hale,Texas,33.6724093
TX,Hall,Texas,3.427308999
TX,Hamilton,Texas,10.149362378
TX,Hansford,Texas,5.9392706009
TX,Hardeman,Texas,5.6422384975
TX,Hardin,Texas,64.235132595
TX,Harris,Texas,2755.4604659
TX,Harrison,Texas,74.143658312
TX,Hartley,Texas,3.8434941077
TX,Haskell,Texas,6.4364822912
TX,Hays,Texas,328.37049155
TX,Hemphill,Texas,4.2205217209
TX,Henderson,Texas,94.188078294
TX,Hidalgo,Texas,551.23773724
TX,Hill,Texas,37.913955053
TX,Hockley,Texas,25.297453789
TX,Hood,Texas,143.89457243
TX,Hopkins,Texas,47.973937049
TX,Houston,Texas,18.821206743
TX,Howard,Texas,40.474405677
TX,Hudspeth,Texas,1.0491135607
TX,Hunt,Texas,114.82613905
TX,Hutchinson,Texas,23.887213233
TX,Irion,Texas,1.4473956326
TX,Jack,Texas,9.7075565728
TX,Jackson,Texas,17.932522032
TX,Jasper,Texas,38.216381191
TX,Jeff Davis,Texas,0.994455533
TX,Jefferson,Texas,290.9734595
TX,Jim Hogg,Texas,4.6190144259
TX,Jim Wells,Texas,47.183789015
TX,Johnson,Texas,236.42519926
TX,Jones,Texas,21.34141256
TX,Karnes,Texas,20.93653813
TX,Kaufman,Texas,164.75733467
TX,Kendall,Texas,68.89687072
TX,Kenedy,Texas,0.3030608552
TX,Kent,Texas,0.8044259845
TX,Kerr,Texas,47.49728193
TX,Kimble,Texas,3.4868525306000002
TX,King,Texas,0.3041040361
TX,Kinney,Texas,2.7697413222
TX,Kleberg,Texas,35.321436074
TX,Knox,Texas,4.2944884036
TX,Lamar,Texas,54.815939126
TX,Lamb,Texas,12.948475783
TX,Lampasas,Texas,29.780818488
TX,La Salle,Texas,5.0655675754
TX,Lavaca,Texas,20.738175448
TX,Lee,Texas,27.254244968
TX,Leon,Texas,16.092715913
TX,Liberty,Texas,74.520100565
TX,Limestone,Texas,25.975499507
TX,Lipscomb,Texas,3.5990668226
TX,Live Oak,Texas,11.701511552
TX,Llano,Texas,23.174298469
TX,Loving,Texas,0.2272666811
TX,Lubbock,Texas,343.24557013
TX,Lynn,Texas,6.5895474807
TX,McCulloch,Texas,7.4953014958
TX,McLennan,Texas,245.49384923
TX,McMullen,Texas,0.6571333744
TX,Madison,Texas,30.944163769
TX,Marion,Texas,26.065675788
TX,Martin,Texas,6.2877353035
TX,Mason,Texas,4.6079178536
TX,Matagorda,Texas,33.4450947
TX,Maverick,Texas,45.710253434
TX,Medina,Texas,38.420539043
TX,Menard,Texas,2.3713270513
TX,Midland,Texas,191.69918994
TX,Milam,Texas,24.712974502
TX,Mills,Texas,6.5769892881
TX,Mitchell,Texas,8.9398459789
TX,Montague,Texas,21.050467191
TX,Montgomery,Texas,566.76783983
TX,Moore,Texas,23.880233694
TX,Morris,Texas,48.966369578
TX,Motley,Texas,1.247011396
TX,Nacogdoches,Texas,69.421039515
TX,Navarro,Texas,49.092132345
TX,Newton,Texas,14.722434207
TX,Nolan,Texas,16.174392181
TX,Nueces,Texas,432.13428265
TX,Ochiltree,Texas,10.83923626
TX,Oldham,Texas,1.4201712995
TX,Orange,Texas,250.37963795
TX,Palo Pinto,Texas,30.313398687
TX,Panola,Texas,28.530035326
TX,Parker,Texas,153.15308879
TX,Parmer,Texas,11.19866113
TX,Pecos,Texas,3.2899965402
TX,Polk,Texas,47.331020649
TX,Potter,Texas,131.71437815
TX,Presidio,Texas,1.8022166358
TX,Rains,Texas,52.991239719
TX,Randall,Texas,149.43212312
TX,Reagan,Texas,3.1829792258
TX,Real,Texas,4.9745495011
TX,Red River,Texas,11.663260665
TX,Reeves,Texas,5.9555574243
TX,Refugio,Texas,9.1267250371
TX,Roberts,Texas,0.9772116596
TX,Robertson,Texas,20.212652886
TX,Rockwall,Texas,791.8889384
TX,Runnels,Texas,9.7367421933
TX,Rusk,Texas,58.926218171
TX,Sabine,Texas,21.535375999
TX,San Augustine,Texas,15.512846302
TX,San Jacinto,Texas,50.451222828
TX,San Patricio,Texas,96.466002664
TX,San Saba,Texas,5.3324499566
TX,Schleicher,Texas,2.2088418025
TX,Scurry,Texas,18.627314351
TX,Shackelford,Texas,3.5579684113
TX,Shelby,Texas,31.94865365
TX,Sherman,Texas,3.3357326498
TX,Smith,Texas,249.84026414
TX,Somervell,Texas,48.352593857
TX,Starr,Texas,52.751881584
TX,Stephens,Texas,10.519434219
TX,Sterling,Texas,1.4196771928
TX,Stonewall,Texas,1.4863922689
TX,Sutton,Texas,2.5847093756
TX,Swisher,Texas,8.3827663366
TX,Tarrant,Texas,2414.102898
TX,Taylor,Texas,150.33809856
TX,Terrell,Texas,0.3490220994
TX,Terry,Texas,13.823645177
TX,Throckmorton,Texas,1.6601788632
TX,Titus,Texas,81.350581007
TX,Tom Green,Texas,77.653672756
TX,Travis,Texas,1259.0057679
TX,Trinity,Texas,21.245422338
TX,Tyler,Texas,23.470616085
TX,Upshur,Texas,70.774349334
TX,Upton,Texas,2.9573295802
TX,Uvalde,Texas,17.298565326
TX,Val Verde,Texas,15.647668858
TX,Van Zandt,Texas,66.486205385
TX,Victoria,Texas,104.33548956
TX,Walker,Texas,92.422839532
TX,Waller,Texas,103.49156361
TX,Ward,Texas,14.025803738
TX,Washington,Texas,58.108137357
TX,Webb,Texas,82.079975162
TX,Wharton,Texas,38.317886776
TX,Wheeler,Texas,5.6761831432
TX,Wichita,Texas,210.42916102
TX,Wilbarger,Texas,13.203619961
TX,Willacy,Texas,36.4296297
TX,Williamson,Texas,506.75105229
TX,Wilson,Texas,62.488292502
TX,Winkler,Texas,9.1766148571
TX,Wise,Texas,75.525730591
TX,Wood,Texas,69.940846966
TX,Yoakum,Texas,10.742575884
TX,Young,Texas,19.732141668
TX,Zapata,Texas,14.212563405
TX,Zavala,Texas,9.2361139279
UT,Beaver,Utah,2.5475234147
UT,Box Elder,Utah,9.5638519061
UT,Cache,Utah,109.09644991
UT,Carbon,Utah,13.70282925
UT,Daggett,Utah,1.4060536466
UT,Davis,Utah,1176.1543679
UT,Duchesne,Utah,6.1705953344
UT,Emery,Utah,2.2441459605
UT,Garfield,Utah,0.981614339
UT,Grand,Utah,2.6585030724
UT,Iron,Utah,16.010193409
UT,Juab,Utah,3.4068673799
UT,Kane,Utah,1.93210629
UT,Millard,Utah,1.9691178791
UT,Morgan,Utah,19.772850699
UT,Piute,Utah,1.9052310138
UT,Rich,Utah,2.3949142955
UT,Salt Lake,Utah,1553.2742651
UT,San Juan,Utah,1.9756313978
UT,Sanpete,Utah,19.260587729
UT,Sevier,Utah,11.274404111
UT,Summit,Utah,22.417117119
UT,Tooele,Utah,10.070231003
UT,Uintah,Utah,7.9060615468
UT,Utah,Utah,310.54404446
UT,Wasatch,Utah,28.240808806
UT,Washington,Utah,70.732991641
UT,Wayne,Utah,1.0930428536
UT,Weber,Utah,444.86214293
VT,Addison,Vermont,48.246963873
VT,Bennington,Vermont,52.786933977
VT,Caledonia,Vermont,46.688917646
VT,Chittenden,Vermont,306.70225032
VT,Essex,Vermont,9.418316975
VT,Franklin,Vermont,77.93649456
VT,Grand Isle,Vermont,86.666382955
VT,Lamoille,Vermont,55.135399266
VT,Orange,Vermont,42.209318895
VT,Orleans,Vermont,38.794735801
VT,Rutland,Vermont,63.100615945
VT,Washington,Vermont,84.623730996
VT,Windham,Vermont,54.431104652
VT,Windsor,Vermont,57.020696079
VA,Accomack,Virginia,72.137359435
VA,Albemarle,Virginia,150.89878547
VA,Alleghany,Virginia,33.387884085
VA,Amelia,Virginia,36.628540365
VA,Amherst,Virginia,66.811332061
VA,Appomattox,Virginia,47.397104454
VA,Arlington,Virginia,9136.3304731
VA,Augusta,Virginia,78.026136068
VA,Bath,Virginia,8.1103291794
VA,Bedford,Virginia,103.60319702
VA,Bland,Virginia,17.595375366
VA,Botetourt,Virginia,61.478711282
VA,Brunswick,Virginia,28.935020296
VA,Buchanan,Virginia,42.201079666
VA,Buckingham,Virginia,29.327706669
VA,Campbell,Virginia,109.24522952
VA,Caroline,Virginia,58.323413689
VA,Carroll,Virginia,62.425179148
VA,Charles City,Virginia,37.966906803
VA,Charlotte,Virginia,25.116996414
VA,Chesterfield,Virginia,822.90641465
VA,Clarke,Virginia,82.548507621
VA,Craig,Virginia,15.434402442
VA,Culpeper,Virginia,136.76373992
VA,Cumberland,Virginia,32.971237553
VA,Dickenson,Virginia,43.949206739
